id,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
774,VOI Jeans Cotton Men's Ombre Indigo Blue High & Low Wash Slim Fit Denim Jeans_Track-Skinny (30),3,13,https://m.media-amazon.com/images/I/31h8ggw0UKS._AC_UL320_.jpg,https://www.amazon.in/VOI-Jeans-Cotton-Indigo-Jeans_Track-Skinny/dp/B0972C882L/ref=sr_1_531?qid=1679141668&s=apparel&sr=1-531,,,"?1,199","?2,999"
775,WELION Slim Fit Knee Cut Black Jeans for Men,3,13,https://m.media-amazon.com/images/I/51NOHoj91jL._AC_UL320_.jpg,https://www.amazon.in/WELION-Slim-Knee-Black-Jeans/dp/B0BB2BFHSC/ref=sr_1_869?qid=1679141684&s=apparel&sr=1-869,4,2,?425,?999
776,VMart Men Jeans,3,13,https://m.media-amazon.com/images/I/512ViGjCnCL._AC_UL320_.jpg,https://www.amazon.in/VMart-Solid-Dobby-Denim-Medium/dp/B0BVMKYGKH/ref=sr_1_1043?qid=1679141692&s=apparel&sr=1-1043,,,,?399
777,Wrangler Mens Millard Grey Jeans (Regular fit),3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71cP-rh3sFL._AC_UL320_.jpg,https://www.amazon.in/Wrangler-Mens-Solid-Jeans-Straight/dp/B0BQYSYVK8/ref=sr_1_1109?qid=1679141696&s=apparel&sr=1-1109,,,"?1,719","?4,299"
778,VOI Jeans Men's 100% Cotton Slim Fit Solid Jeans,3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61eImRQFABL._AC_UL320_.jpg,https://www.amazon.in/VOI-Jeans-Mens-Skinny-VOJNN72638_Grey_38/dp/B0B2RLYZZ2/ref=sr_1_1230?qid=1679141701&s=apparel&sr=1-1230,5,1,"?1,650","?3,299"
779,X20 Men's Copperstone Skinny Fit White Denim Jeans,3,13,https://m.media-amazon.com/images/I/61QPG1Uk0JL._AC_UL320_.jpg,https://www.amazon.in/X20-Skinny-Fit-White-Denim-Jeans/dp/B08T84CD6R/ref=sr_1_1626?qid=1679141718&s=apparel&sr=1-1626,5,2,?926,"?3,599"
780,WELION Stylish Side Strip White Patti Black Jeans for Men,3,13,https://m.media-amazon.com/images/I/511PhJX5SIL._AC_UL320_.jpg,https://www.amazon.in/WELION-Stylish-Strip-White-Patti/dp/B0BB27RG93/ref=sr_1_3247?qid=1679141793&s=apparel&sr=1-3247,3,2,?449,?999
781,Wrangler Men's Stretch Fit Jeans,3,13,https://m.media-amazon.com/images/I/81eFueLMxYL._AC_UL320_.jpg,https://www.amazon.in/Wrangler-WMJN003517-SMU-Denims/dp/B0B216LX9K/ref=sr_1_3374?qid=1679141800&s=apparel&sr=1-3374,5,1,"?1,278","?3,199"
782,WAIMEA Men Blue Comfort Fit Jeans Mildly Distressed Heavy Fade Stretchable Joggers,3,13,https://m.media-amazon.com/images/I/81saq4oX18L._AC_UL320_.jpg,https://www.amazon.in/WAIMEA-Comfort-Distressed-Stretchable-Joggers/dp/B0BHZTY1B7/ref=sr_1_3551?qid=1679141807&s=apparel&sr=1-3551,,,"?3,399","?4,299"
783,VOI Jeans Men Denim Slim Fit Mid-Rise Low Distress Jeans,3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81DUSyT0zZL._AC_UL320_.jpg,https://www.amazon.in/VOI-Jeans-Mid-Rise-Distress-36_Mid/dp/B09KNMX1P8/ref=sr_1_4307?qid=1679141841&s=apparel&sr=1-4307,,,?687.34,"?3,299"
784,Wabba Mens WF-301 Cotton Stretch Jeans - Raw Blue,3,13,https://m.media-amazon.com/images/I/71Gg3ZXa91L._AC_UL320_.jpg,https://www.amazon.in/Wabba-Mens-WF-301-Raw-Blue-36/dp/B01B7SLGN8/ref=sr_1_4732?qid=1679141860&s=apparel&sr=1-4732,5,1,?995,"?1,999"
785,WAIMEA Men Blue Slim Fit Stretchable Denim Jeans,3,13,https://m.media-amazon.com/images/I/81gBVzRwmzL._AC_UL320_.jpg,https://www.amazon.in/WAIMEA-Blue-Stretchable-Denim-Jeans/dp/B0BG3GZVL3/ref=sr_1_4952?qid=1679141870&s=apparel&sr=1-4952,5,2,"?1,999","?2,999"
786,Warburg Men's Regular fit Jeans,3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61hKpQxVCnL._AC_UL320_.jpg,https://www.amazon.in/Warburg-Regular-Jeans-J5CREATIONGREY-Grey_32/dp/B09R7LJVC3/ref=sr_1_5279?qid=1679141885&s=apparel&sr=1-5279,3.3,3,?799,"?2,999"
787,Wabba Mens WF-300 Cotton Stretch Jeans-Dark Blue,3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81YOpiuk02L._AC_UL320_.jpg,https://www.amazon.in/Wabba-WF-300-Cotton-Stretch-Jeans/dp/B01B7SLHZU/ref=sr_1_5289?qid=1679141887&s=apparel&sr=1-5289,5,1,?995,"?1,999"
788,VOI Jeans Men's Solid Cotton Blended Slim Tapered Light Fade Jeans,3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51fWfBQfvjL._AC_UL320_.jpg,https://www.amazon.in/VOI-Jeans-Indigo-Blended-Tapered/dp/B0BG2FR3RL/ref=sr_1_5340?qid=1679141889&s=apparel&sr=1-5340,,,,"?3,299"
789,Zush Regular Fit Blue Color Mid Rise Plus Size Stretchable Jeans for Men's,3,13,https://m.media-amazon.com/images/I/516yGTTPsBL._AC_UL320_.jpg,https://www.amazon.in/Zush-Regular-Color-Stretchable-Jeans/dp/B0BLZNQ9HT/ref=sr_1_5473?qid=1679141893&s=apparel&sr=1-5473,,,"?1,849","?3,300"
790,X SUNNEX THE X FACTOR Men Silky Stretch Denim Jeans - Chocolate,3,13,https://m.media-amazon.com/images/I/61OfDu+d5xL._AC_UL320_.jpg,https://www.amazon.in/SUNNEX-FACTOR-Silky-Stretch-Denim/dp/B0B3XYZG4W/ref=sr_1_5479?qid=1679141893&s=apparel&sr=1-5479,1,1,"?1,874","?2,399"
791,VOI Jeans Men's 100% Cotton Slim Fit Solid Distress Jeans,3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61GtyiZnriL._AC_UL320_.jpg,https://www.amazon.in/VOI-Jeans-Mens-Slim-VOJN176634_Indigo_34/dp/B0B2RKKVJY/ref=sr_1_5563_mod_primary_new?qid=1679141898&s=apparel&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-5563,,,"?1,750","?3,499"
792,Wrangler SMU Denims 65,3,13,https://m.media-amazon.com/images/I/91Zp8ESRQ+L._AC_UL320_.jpg,https://www.amazon.in/Wrangler-WMJNSM4520-SMU-Denims-65/dp/B0BM9J3CWB/ref=sr_1_6025?qid=1679141920&s=apparel&sr=1-6025,1,1,?979,"?2,799"
793,Wearo Men's Relax Fit Stretchable Jeans Steel Grey,3,13,https://m.media-amazon.com/images/I/91BgdIpArEL._AC_UL320_.jpg,https://www.amazon.in/Wearo-Relax-Stretchable-Jeans-Steel/dp/B08KWQ2783/ref=sr_1_6197?qid=1679141926&s=apparel&sr=1-6197,3.7,46,?799,"?1,499"
794,Zush Men's Regular Fit Dark Blue Color Mid Rise Plus Size Stretchable Jeans,3,13,https://m.media-amazon.com/images/I/51zuYQkJ1wL._AC_UL320_.jpg,https://www.amazon.in/Zush-Regular-Color-Stretchable-Jeans/dp/B0BLZM7M6F/ref=sr_1_6217?qid=1679141928&s=apparel&sr=1-6217,1,1,"?1,849","?3,300"
795,WELION Slim Fit Men Dark Blue Jeans,3,13,https://m.media-amazon.com/images/I/51Yd-PEkfML._AC_UL320_.jpg,https://www.amazon.in/WELION-Slim-Dark-Blue-Jeans/dp/B0BB2B2PCD/ref=sr_1_6226?qid=1679141928&s=apparel&sr=1-6226,4.2,3,?549,"?1,499"
796,VMart Men Solid Pc Dobby Denim Medium Rise Jeans,3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61JLEnvmKTL._AC_UL320_.jpg,https://www.amazon.in/VMart-Solid-Dobby-Medium-417172/dp/B095ZZK41P/ref=sr_1_7274?qid=1679141976&s=apparel&sr=1-7274,,,?720,?900
797,VMart Men Solid Medium Rise Joggers Jeans,3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61ZXvfTDhwL._AC_UL320_.jpg,https://www.amazon.in/VMart-Solid-Medium-Joggers-355237/dp/B095Z47VP5/ref=sr_1_7276?qid=1679141976&s=apparel&sr=1-7276,4,1,?800,?999
798,VMart Men Solid Cotton Knitted Denim Medium Rise Jeans 411261,3,13,https://m.media-amazon.com/images/I/61hxGDiclEL._AC_UL320_.jpg,https://www.amazon.in/VMart-Cotton-Knitted-Medium-417122/dp/B09614LSK4/ref=sr_1_7620?qid=1679141992&s=apparel&sr=1-7620,1,1,?700,?875
799,VMart Men Solid Cotton Denim Jeans,3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41nZitiE0oL._AC_UL320_.jpg,https://www.amazon.in/MART-Solid-Cotton-Denim-Jeans/dp/B0BC9P3ZL4/ref=sr_1_7849?qid=1679142003&s=apparel&sr=1-7849,,,,?950
800,Zush Men's Grey Color Mid Rise Regular Fit Plus Size Stretchable Jeans,3,13,https://m.media-amazon.com/images/I/410HnPZ56eL._AC_UL320_.jpg,https://www.amazon.in/Zush-Color-Regular-Stretchable-Jeans/dp/B0BLZMKF96/ref=sr_1_8407?qid=1679142029&s=apparel&sr=1-8407,1,1,"?1,849","?3,200"
801,VMart Men Cotton Mid Rise Jeans,3,13,https://m.media-amazon.com/images/I/51Zw63Y0IGL._AC_UL320_.jpg,https://www.amazon.in/MART-Solid-Cotton-Knitted-Medium/dp/B0B7K4XXNQ/ref=sr_1_8531?qid=1679142033&s=apparel&sr=1-8531,4,1,,"?1,200"
802,VOI Jeans Polycotton Men's Dark-Blue Denim Jeans with Stretch_Track-Skinny (30),3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41h9xJMLwNS._AC_UL320_.jpg,https://www.amazon.in/VOI-Jeans-Polycotton-Dark-Blue-Stretch_Track-Skinny/dp/B0972CSZ5H/ref=sr_1_8940?qid=1679142052&s=apparel&sr=1-8940,,,"?1,560","?3,899"
803,VMart Men Solid Cotton Knitted Denim Medium Rise Jeans 417256,3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71ioRe8NoES._AC_UL320_.jpg,https://www.amazon.in/VMart-Cotton-Knitted-Medium-420279/dp/B093TRL8W3/ref=sr_1_8962?qid=1679142052&s=apparel&sr=1-8962,2.1,4,?720,?900
804,VMart Men Solid Medium Rise Slim Fit Jeans,3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61sKSrqLvWL._AC_UL320_.jpg,https://www.amazon.in/VMart-Solid-Medium-Jeans-417063/dp/B08ZK4XLQN/ref=sr_1_8982?qid=1679142052&s=apparel&sr=1-8982,,,?720,"?1,199"
805,X20 Men's Skinny Fit Jeans,3,13,https://m.media-amazon.com/images/I/61QPG1Uk0JL._AC_UL320_.jpg,https://www.amazon.in/X20-Copperstone-Denim-White-Skinny/dp/B07923K2CW/ref=sr_1_9319?qid=1679142067&s=apparel&sr=1-9319,3.8,18,?926,"?3,599"
806,VMart Men Solid Cotton Denim Medium Waist Jeans,3,13,https://m.media-amazon.com/images/I/4144oamTiDL._AC_UL320_.jpg,https://www.amazon.in/VMart-Solid-Cotton-Denim-Medium/dp/B0BVMF47RC/ref=sr_1_12367?qid=1679142202&s=apparel&sr=1-12367,,,,?899
807,ZEDA Unisex All Day Long Denim Pants with 4way Stretch ¨C Navy Blue,3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61SFMRkiIML._AC_UL320_.jpg,https://www.amazon.in/ZEDA-Unisex-Denim-Pants-Stretch/dp/B0BTH9X14H/ref=sr_1_12834?qid=1679142222&s=apparel&sr=1-12834,,,,"?1,999"
808,ZEDA Unisex All Day Long Denim Pants with 4way Stretch ¨C Mocha,3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/619vZjZFhbL._AC_UL320_.jpg,https://www.amazon.in/ZEDA-Unisex-Denim-Pants-Stretch/dp/B0BTH8335D/ref=sr_1_12868?qid=1679142222&s=apparel&sr=1-12868,,,,"?1,999"
809,WELL CROSS Denim Men's Regular Fit Black Mid-Wash Jeans,3,13,https://m.media-amazon.com/images/I/613vXJm0nVL._AC_UL320_.jpg,https://www.amazon.in/WELL-CROSS-Regular-Mid-Wash-30_Black/dp/B0BSWD7YVD/ref=sr_1_13507?qid=1679142252&s=apparel&sr=1-13507,,,"?1,749","?2,199"
810,Wrangler Vegas Blue Skinny Fit Jeans,3,13,https://m.media-amazon.com/images/I/61CnfJA3GRL._AC_UL320_.jpg,https://www.amazon.in/Wrangler-Vegas-Blue-Skinny-Jeans/dp/B0BQYWNQ8C/ref=sr_1_14198?qid=1679142281&s=apparel&sr=1-14198,,,,"?2,799"
811,Wrangler Mens Jacksville Indigo Jeans (Bootcut),3,13,https://m.media-amazon.com/images/I/61NcFQYZlqL._AC_UL320_.jpg,https://www.amazon.in/Wrangler-Mens-Slim-Jeans-WMJN003926_Blue/dp/B0BQYWG3VD/ref=sr_1_14205?qid=1679142281&s=apparel&sr=1-14205,,,"?1,398","?3,499"
812,Wrangler Mens Bostin Black Jeans (Slim),3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61t3XA8bgoL._AC_UL320_.jpg,https://www.amazon.in/Wrangler-Solid-Black-Jeans-Slim/dp/B0BQYVW6R3/ref=sr_1_14246?qid=1679142283&s=apparel&sr=1-14246,,,"?1,719","?4,299"
813,VS Denim Jeans-MFG Regular Double Count Jeans for Men Size 28/30/32/34 Colour Sky Blue Blue Navy Blue 12 PS Set,3,13,https://m.media-amazon.com/images/I/31yGFixAKJL._AC_UL320_.jpg,https://www.amazon.in/Denim-Jeans-MFG-Regular-Double-Colour/dp/B0BQFJWDLR/ref=sr_1_14632?qid=1679142299&s=apparel&sr=1-14632,,,"?6,999","?10,999"
814,VS Denim Jeans-MFG Double Count Jeans Men Size 28/30/32/34 3 Colour Sky Blue Blue Navy Blue 12 PS Set,3,13,https://m.media-amazon.com/images/I/410rmQTwBvL._AC_UL320_.jpg,https://www.amazon.in/Denim-Jeans-MFG-Double-Count-Colour/dp/B0BQFHYY7C/ref=sr_1_14633?qid=1679142299&s=apparel&sr=1-14633,,,"?8,599","?11,999"
815,VS Denim Jeans-MFG 3 by 1 Best Jeans for Men Size 28/30/32/34/36 Colour Sky Blue Blue Navy Blue Grey Bottle Green 25 PS Set,3,13,https://m.media-amazon.com/images/I/31QUUiNPTqL._AC_UL320_.jpg,https://www.amazon.in/Denim-Jeans-MFG-Jeans-Colour-Bottle/dp/B0BQFHT599/ref=sr_1_14634?qid=1679142299&s=apparel&sr=1-14634,,,"?14,999","?19,999"
816,"Z Black Jeans, Denim",3,13,https://m.media-amazon.com/images/I/31a07Dh9ZfL._AC_UL320_.jpg,https://www.amazon.in/Generic-Z-Black-Jeans-Denim/dp/B0BPYCY2LN/ref=sr_1_14810?qid=1679142308&s=apparel&sr=1-14810,,,"?1,080","?1,310"
817,Z-Berry Jeans for Man Assorted 4 Color (28 INCH to 36 INCH) Size,3,13,https://m.media-amazon.com/images/I/41d9OPkfiKL._AC_UL320_.jpg,https://www.amazon.in/Z-Berry-Jeans-Assorted-Color-INCH/dp/B0BPMQLSDJ/ref=sr_1_14953?qid=1679142313&s=apparel&sr=1-14953,,,"?12,096","?15,000"
818,Zush Men's Plus Size Stretchable Denim Dark Blue Color Mid Rise Regular Fit Jeans,3,13,https://m.media-amazon.com/images/I/51BA9md6reL._AC_UL320_.jpg,https://www.amazon.in/Zush-Stretchable-Denim-Color-Regular/dp/B0BLZPXB26/ref=sr_1_16064?qid=1679142362&s=apparel&sr=1-16064,,,"?1,849","?3,500"
819,Zush Men's Mid Rise Regular Fit Dark Blue Color Plus Size Stretchable Jeans,3,13,https://m.media-amazon.com/images/I/513q+ugemyL._AC_UL320_.jpg,https://www.amazon.in/Zush-Regular-Color-Stretchable-Jeans/dp/B0BLZP3GJM/ref=sr_1_16067?qid=1679142362&s=apparel&sr=1-16067,,,"?1,849","?3,500"
820,Zush Men's Dark Blue Color Regular Fit Plus Size Stretchable Mid Rise Jeans,3,13,https://m.media-amazon.com/images/I/51zARDxeuwL._AC_UL320_.jpg,https://www.amazon.in/Zush-Color-Regular-Stretchable-Jeans/dp/B0BLZN3M4S/ref=sr_1_16073?qid=1679142362&s=apparel&sr=1-16073,5,1,"?1,849","?3,200"
821,Zush Men's Plus Size Stretchable Blue Color Mid Rise Regular Fit Jeans,3,13,https://m.media-amazon.com/images/I/41BxY8EPa4L._AC_UL320_.jpg,https://www.amazon.in/Zush-Stretchable-Color-Regular-Jeans/dp/B0BLZLYDMK/ref=sr_1_16074?qid=1679142362&s=apparel&sr=1-16074,,,"?1,849","?3,500"
822,Zush Men's Mid Rise Regular Fit Plus Size Dark Blue Color Stretchable Jeans,3,13,https://m.media-amazon.com/images/I/41MR3k54brL._AC_UL320_.jpg,https://www.amazon.in/Zush-Regular-Color-Stretchable-Jeans/dp/B0BLZKQQJ7/ref=sr_1_16077?qid=1679142362&s=apparel&sr=1-16077,,,"?1,849","?3,500"
823,WAIMEA Men Blue Solid Slim Fit Jeans Low Distress Light Fade Stretchable Cotton Joggers with Side Zipper Pocket,3,13,https://m.media-amazon.com/images/I/71EpxmG+SSL._AC_UL320_.jpg,https://www.amazon.in/WAIMEA-Distress-Stretchable-Cotton-Joggers/dp/B0BJFKTSR7/ref=sr_1_16589?qid=1679142382&s=apparel&sr=1-16589,,,"?2,799","?3,999"
824,WAIMEA Men Dark Blue Denim Slim Fit Stretchable Cotton Joggers with Side Zipper Pocket,3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61e7WPg0VlL._AC_UL320_.jpg,https://www.amazon.in/WAIMEA-Stretchable-Cotton-Joggers-Zipper/dp/B0BHFBFBXK/ref=sr_1_16815?qid=1679142390&s=apparel&sr=1-16815,,,"?2,199","?4,299"
825,WAIMEA Men Aegean Blue Slim Fit Stretchable Denims Jeans,3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81IZTq8dhJL._AC_UL320_.jpg,https://www.amazon.in/WAIMEA-Aegean-Stretchable-Denims-Jeans/dp/B0BGLS43J2/ref=sr_1_17030?qid=1679142397&s=apparel&sr=1-17030,,,"?1,999","?2,999"
826,WAIMEA Men Grey Slim Fit Mildly Distress Stretchable Denims Jeans,3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/8175dIgIJ3L._AC_UL320_.jpg,https://www.amazon.in/WAIMEA-Mildly-Distress-Stretchable-Denims/dp/B0BG6T1MV6/ref=sr_1_17154?qid=1679142401&s=apparel&sr=1-17154,,,"?1,999","?2,999"
827,WAIMEA Men Classic Blue Slim Fit Stretchable Denim Jeans,3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81SoSTyAFOL._AC_UL320_.jpg,https://www.amazon.in/WAIMEA-Classic-Stretchable-Denim-Jeans/dp/B0BG6DVCFV/ref=sr_1_17155?qid=1679142401&s=apparel&sr=1-17155,,,"?1,999","?2,999"
828,VOI Jeans Men's Solid Cotton Blended Slim Tapered Flat Front Jeans,3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51aop7Gjf4L._AC_UL320_.jpg,https://www.amazon.in/VOI-Jeans-Bottle-Cotton-Blended/dp/B0BG2FSRHY/ref=sr_1_17263?qid=1679142405&s=apparel&sr=1-17263,,,,"?2,999"
829,WAIMEA Men Dark Navy Blue Slim Fit Stretchable Denim Jeans,3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71wfPOXAU0L._AC_UL320_.jpg,https://www.amazon.in/WAIMEA-Dark-Stretchable-Denim-Jeans/dp/B0BFRTC5S4/ref=sr_1_17317?qid=1679142406&s=apparel&sr=1-17317,,,"?1,999","?2,999"
830,VMart Men Solid Pc Denim Medium Waist Jeans B1g1,3,13,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51HiGPxGv7L._AC_UL320_.jpg,https://www.amazon.in/MART-Solid-Denim-Medium-Waist/dp/B0BC9MZZYG/ref=sr_1_18062?qid=1679142432&s=apparel&sr=1-18062,,,,"?1,000"
831,Warover-Men's Slim Fit Jeans(JP74),3,13,https://m.media-amazon.com/images/I/41vXbOTINsL._AC_UL320_.jpg,https://www.amazon.in/Warover-Mens-Slim-Jeans-JP74-Navy/dp/B0B7SGQ8YV/ref=sr_1_18631?qid=1679142453&s=apparel&sr=1-18631,,,"?1,898","?1,998"
832,Warover-Men's Slim Fit Jeans(6711),3,13,https://m.media-amazon.com/images/I/21yf+ZSGp6L._AC_UL320_.jpg,https://www.amazon.in/Warover-Mens-Slim-Fit-Jeans-Blue/dp/B0B7S4KXHT/ref=sr_1_18633?qid=1679142453&s=apparel&sr=1-18633,,,"?1,898","?1,998"
833,Warover-Men's Slim Fit Jeans(6736),3,13,https://m.media-amazon.com/images/I/41xiyfYEI4L._AC_UL320_.jpg,https://www.amazon.in/Warover-Mens-Slim-Fit-Jeans-Blue/dp/B0B7S2VNWM/ref=sr_1_18636?qid=1679142453&s=apparel&sr=1-18636,,,"?1,880","?1,980"
834,Wow Collection Men's Denim Regular Fit Stretchable Jeans Color Blue Fabric Cotton Lycra-02,3,13,https://m.media-amazon.com/images/I/31aSTLCmmLL._AC_UL320_.jpg,https://www.amazon.in/Collection-Regular-Stretchable-Fabric-Lycra-02/dp/B0B7DSMN4J/ref=sr_1_18748?qid=1679142457&s=apparel&sr=1-18748,,,"?1,500","?2,100"
835,Wow Collection Men's Denim Regular Fit Stretchable Jeans Color Cerulean Blue Fabric Cotton Lycra,3,13,https://m.media-amazon.com/images/I/31L0lL7607L._AC_UL320_.jpg,https://www.amazon.in/Collection-Regular-Stretchable-Cerulean-Fabric/dp/B0B7DSGLXK/ref=sr_1_18749?qid=1679142457&s=apparel&sr=1-18749,,,"?1,300","?2,100"
836,Wow Collection Men's Denim Regular Fit Stretchable Jeans Color Ruff Jeans Fabric Cotton Lycra-03,3,13,https://m.media-amazon.com/images/I/41J22kww7hL._AC_UL320_.jpg,https://www.amazon.in/Collection-Regular-Stretchable-Fabric-Lycra-03/dp/B0B7DRJ5GF/ref=sr_1_18751?qid=1679142457&s=apparel&sr=1-18751,,,"?1,300","?2,100"
837,Wow Collection Men's Denim Regular Fit Stretchable Jeans Color Ruff Jeans Fabric Cotton Lycra,3,13,https://m.media-amazon.com/images/I/41rsbDOm9mL._AC_UL320_.jpg,https://www.amazon.in/Collection-Regular-Stretchable-Fabric-Cotton/dp/B0B7DQHPGD/ref=sr_1_18753?qid=1679142457&s=apparel&sr=1-18753,,,"?1,400","?2,100"
838,Wow Collection Men's Denim Regular Fit Stretchable Jeans Color English Blue Fabric Cotton Lycra,3,13,https://m.media-amazon.com/images/I/415xMIaBSZL._AC_UL320_.jpg,https://www.amazon.in/Collection-Regular-Stretchable-English-Fabric/dp/B0B7DQ4T1L/ref=sr_1_18754?qid=1679142457&s=apparel&sr=1-18754,,,"?1,300","?2,100"
839,Wow Collection Men's Denim Regular Fit Stretchable Jeans Color Blackish Fabric Cotton Lycra,3,13,https://m.media-amazon.com/images/I/31GyvKBK9dL._AC_UL320_.jpg,https://www.amazon.in/Collection-Regular-Stretchable-Blackish-Fabric/dp/B0B7DNJ936/ref=sr_1_18755?qid=1679142457&s=apparel&sr=1-18755,,,"?1,300","?2,100"
840,Wow Collection Men's Denim Regular Fit Stretchable Jeans Color Greenish Fabric Cotton Lycra,3,13,https://m.media-amazon.com/images/I/41Q72kGXGJL._AC_UL320_.jpg,https://www.amazon.in/Collection-Regular-Stretchable-Greenish-Fabric/dp/B0B7DLXV24/ref=sr_1_18758?qid=1679142457&s=apparel&sr=1-18758,,,"?1,300","?2,100"
841,Wow Collection Men's Denim Regular Fit Stretchable Jeans Color Tiffany Blue Fabric Cotton Lycra,3,13,https://m.media-amazon.com/images/I/41J0dHtiYbL._AC_UL320_.jpg,https://www.amazon.in/Collection-Regular-Stretchable-Tiffany-Fabric/dp/B0B7DL6FY4/ref=sr_1_18759?qid=1679142457&s=apparel&sr=1-18759,,,"?1,300","?2,100"
842,X20 Mens Copperstone Basic Skinny-Fit White Jeans,3,13,https://m.media-amazon.com/images/I/51LpGe1D5NL._AC_UL320_.jpg,https://www.amazon.in/X20-Copperstone-Basic-Skinny-Fit-White/dp/B0B715GT23/ref=sr_1_18976?qid=1679142465&s=apparel&sr=1-18976,,,?926,"?3,599"
843,Zush Men's Plus Size Casual Stretchable Light Blue Color Denim Jeans,3,13,https://m.media-amazon.com/images/I/51J8-TsPP1L._AC_UL320_.jpg,https://www.amazon.in/Zush-Casual-Stretchable-Light-Color/dp/B0B6RHH7FV/ref=sr_1_19006?qid=1679142465&s=apparel&sr=1-19006,3,1,"?1,949","?3,300"
844,Zush Men's Plus Size Casual Stretchable Dark Blue Color Denim Jeans,3,13,https://m.media-amazon.com/images/I/41Pq-35yt5L._AC_UL320_.jpg,https://www.amazon.in/Zush-Casual-Stretchable-Color-Denim/dp/B0B6RDVTG3/ref=sr_1_19008?qid=1679142465&s=apparel&sr=1-19008,,,"?1,949","?3,300"
845,"Pond's Natural Glow Face Powder, Pink Glow - 30G",4,15,https://m.media-amazon.com/images/I/51WiGTY3boL._AC_UL320_.jpg,https://www.amazon.in/Ponds-Natural-Glow-Face-Powder/dp/B0B51XRWZR/ref=sr_1_61?qid=1679215166&s=beauty&sr=1-61,4,163,,?125
846,"Plum Naturstudio All-Day-Wear Kohl Kajal, Matte Finish Black Brilliance With Free Sharpener, Smudge-Proof, Waterproof, 2-I...",4,15,https://m.media-amazon.com/images/I/41xdSn-FLaL._AC_UL320_.jpg,https://www.amazon.in/Plum-Natur-Studio-Kajal-Sharpener/dp/B0191U3LU0/ref=sr_1_68?qid=1679215166&s=beauty&sr=1-68,4.2,"10,713",?337,?495
847,"ZM Zayn & Myza My Hue pH Lip Tint, Glossy Finish, Enriched with Argan Oil & Vitamin E, Transfer Proof, Long Lasting & Mois...",4,15,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61A1MKU25ML._AC_UL320_.jpg,https://www.amazon.in/ZM-Zayn-Myza-Glossy-Finish/dp/B091Y53YXC/ref=sr_1_436?qid=1679215169&s=beauty&sr=1-436,4,900,?356,?445
848,"OPTIYORK 600 pair eyelid tape for double eyelid invisible waterproof , eyelid tape for hooded eyes Makeup Eyelid tape tool...",4,15,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61xdB71+xPL._AC_UL320_.jpg,https://www.amazon.in/OPTIYORK-eyelid-invisible-waterproof-Sticker/dp/B0BB2QFHGR/ref=sr_1_469?qid=1679215169&s=beauty&sr=1-469,4.1,17,?444,?899
849,"Nycil Cool Classic Prickly Heat Talcum Powder, Pack of 150gm",4,15,https://m.media-amazon.com/images/I/61EvQmjWiML._AC_UL320_.jpg,https://www.amazon.in/Nycil-Cool-Classic-Powder-150g/dp/B015FMVJ4S/ref=sr_1_788?qid=1679215172&s=beauty&sr=1-788,4.3,151,,?115
